# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 76	Session imported from “Hotspot+Block1.txt”	76	Sample 62	176.6996	183.1953	185.9764	-0.7032	0.6531	0.2811	-0.2966	-0.6287	0.7188	0.6462	0.4221	0.6358	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:19:09.137	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	43.3990
Sample 77	Session imported from “Hotspot+Block1.txt”	77	Sample 62	176.5121	183.0192	186.2042	-0.6863	0.6723	0.2773	-0.3105	-0.6157	0.7243	0.6577	0.4110	0.6313	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:19:28.551	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 78	Session imported from “Hotspot+Block1.txt”	78	Sample 62	176.6801	183.0320	186.0749	-0.6925	0.6623	0.2861	-0.2988	-0.6242	0.7219	0.6567	0.4144	0.6301	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:19:38.918	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 79	Session imported from “Hotspot+Block1.txt”	79	Sample 62	176.3721	183.1493	186.2393	-0.6974	0.6595	0.2805	-0.3072	-0.6287	0.7144	0.6475	0.4120	0.6411	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:19:55.002	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	39.9727
Sample 80	Session imported from “Hotspot+Block1.txt”	80	Sample 62	176.6915	183.2139	185.9727	-0.6961	0.6592	0.2845	-0.3056	-0.6306	0.7134	0.6497	0.4096	0.6404	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:20:05.245	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	135.9073
Sample 81	Session imported from “Hotspot+Block1.txt”	81	Sample 62	176.5252	182.9510	186.2298	-0.6915	0.6634	0.2859	-0.3003	-0.6239	0.7215	0.6570	0.4131	0.6306	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:20:18.835	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	89.0821
Sample 82	Session imported from “Hotspot+Block1.txt”	82	Sample 62	176.3020	182.9811	186.3773	-0.6866	0.6695	0.2836	-0.3029	-0.6180	0.7255	0.6610	0.4122	0.6271	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:20:27.684	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	33.1203
Sample 83	Session imported from “Hotspot+Block1.txt”	83	Sample 62	176.2506	183.1740	186.3153	-0.6896	0.6683	0.2791	-0.3038	-0.6168	0.7262	0.6574	0.4160	0.6283	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:20:38.135	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	29.6940
Sample 84	Session imported from “Hotspot+Block1.txt”	84	Sample 62	176.5319	183.2670	186.0618	-0.6794	0.6820	0.2706	-0.3204	-0.6075	0.7268	0.6601	0.4071	0.6313	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:20:48.072	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	93.6504
Sample 85	Session imported from “Hotspot+Block1.txt”	85	Sample 62	176.5239	182.9780	186.2168	-0.6797	0.6814	0.2715	-0.3157	-0.6059	0.7302	0.6621	0.4106	0.6270	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:21:00.317	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	90.2242
Sample 86	Session imported from “Hotspot+Block1.txt”	86	Sample 62	176.4626	183.1494	186.1732	-0.6778	0.6877	0.2602	-0.3312	-0.6015	0.7270	0.6564	0.4065	0.6355	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:21:16.622	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	109.6395
Sample 87	Session imported from “Hotspot+Block1.txt”	87	Sample 62	176.4668	183.3755	186.0534	-0.6840	0.6817	0.2594	-0.3169	-0.5981	0.7361	0.6570	0.4213	0.6252	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:21:33.330	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	61.6722
Sample 88	Session imported from “Hotspot+Block1.txt”	88	Sample 62	176.4687	182.8117	186.3430	-0.6780	0.6857	0.2647	-0.3339	-0.6081	0.7202	0.6548	0.3999	0.6413	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:22:03.193	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	103.9291
Sample 89	Session imported from “Hotspot+Block1.txt”	89	Sample 62	176.5926	183.0366	186.1365	-0.6730	0.6881	0.2713	-0.3329	-0.6094	0.7196	0.6605	0.3940	0.6392	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:22:16.314	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	75.3771
Sample 90	Session imported from “Hotspot+Block1.txt”	90	Sample 62	177.3738	183.3475	185.4259	-0.6693	0.6918	0.2709	-0.3285	-0.6026	0.7273	0.6664	0.3978	0.6306	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:22:33.656	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	84.5138
Sample 91	Session imported from “Hotspot+Block1.txt”	91	Sample 62	177.2542	183.1531	185.6008	-0.6746	0.6891	0.2646	-0.3252	-0.5992	0.7316	0.6627	0.4075	0.6283	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:22:48.838	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	123.3444
Sample 92	Session imported from “Hotspot+Block1.txt”	92	Sample 62	176.6727	183.3763	185.9040	-0.6903	0.6749	0.2605	-0.3111	-0.6021	0.7353	0.6532	0.4266	0.6256	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:23:08.318	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	133.6231
Sample 93	Session imported from “Hotspot+Block1.txt”	93	Sample 62	176.8614	182.8897	186.0159	-0.6724	0.6890	0.2704	-0.3191	-0.5995	0.7340	0.6679	0.4073	0.6230	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:23:44.553	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	90.2242
Sample 94	Session imported from “Hotspot+Block1.txt”	94	Sample 62	176.2855	183.1732	186.2902	-0.6824	0.6755	0.2792	-0.3193	-0.6191	0.7175	0.6575	0.4005	0.6382	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:23:56.548	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	44.5410
Sample 95	Session imported from “Hotspot+Block1.txt”	95	Sample 62	176.6504	183.2219	185.9986	-0.6844	0.6783	0.2675	-0.3144	-0.6055	0.7311	0.6579	0.4163	0.6277	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:24:05.984	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	82.2296
Sample 96	Session imported from “Hotspot+Block1.txt”	96	Sample 62	176.4907	182.8095	186.3281	-0.6877	0.6742	0.2693	-0.3134	-0.6103	0.7276	0.6549	0.4160	0.6310	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:24:26.440	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	51.3935
Sample 97	Session imported from “Hotspot+Block1.txt”	97	Sample 62	176.3847	183.1785	186.2150	-0.6881	0.6653	0.2896	-0.3048	-0.6272	0.7167	0.6585	0.4049	0.6344	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:24:51.922	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	89.0821
Sample 98	Session imported from “Hotspot+Block1.txt”	98	Sample 62	176.5731	183.2789	186.0256	-0.6911	0.6632	0.2872	-0.2991	-0.6242	0.7217	0.6579	0.4129	0.6298	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:24:58.265	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	71.9509
Sample 99	Session imported from “Hotspot+Block1.txt”	99	Sample 62	176.7068	182.8407	186.1541	-0.7007	0.6468	0.3012	-0.2818	-0.6387	0.7160	0.6555	0.4169	0.6297	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:25:08.037	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	91.3662
Sample 100	Session imported from “Hotspot+Block1.txt”	100	Sample 62	176.5562	182.3074	186.5394	-0.6981	0.6503	0.2998	-0.2769	-0.6312	0.7245	0.6603	0.4227	0.6207	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:25:22.720	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	165.6013
Sample 101	Session imported from “Hotspot+Block1.txt”	101	Sample 62	176.3901	182.7583	186.4279	-0.6903	0.6582	0.3004	-0.2982	-0.6371	0.7108	0.6592	0.4011	0.6361	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:25:48.669	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	151.8964
Sample 102	Session imported from “Hotspot+Block1.txt”	102	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.097	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 103	Session imported from “Hotspot+Block1.txt”	103	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.194	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 104	Session imported from “Hotspot+Block1.txt”	104	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.292	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 105	Session imported from “Hotspot+Block1.txt”	105	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.389	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 106	Session imported from “Hotspot+Block1.txt”	106	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.500	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 107	Session imported from “Hotspot+Block1.txt”	107	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.598	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 108	Session imported from “Hotspot+Block1.txt”	108	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.695	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 109	Session imported from “Hotspot+Block1.txt”	109	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.792	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 110	Session imported from “Hotspot+Block1.txt”	110	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.890	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 111	Session imported from “Hotspot+Block1.txt”	111	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:41.987	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 112	Session imported from “Hotspot+Block1.txt”	112	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.098	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 113	Session imported from “Hotspot+Block1.txt”	113	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.195	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 114	Session imported from “Hotspot+Block1.txt”	114	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.293	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 115	Session imported from “Hotspot+Block1.txt”	115	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.390	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 116	Session imported from “Hotspot+Block1.txt”	116	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.488	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 117	Session imported from “Hotspot+Block1.txt”	117	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.599	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 118	Session imported from “Hotspot+Block1.txt”	118	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.697	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 119	Session imported from “Hotspot+Block1.txt”	119	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.794	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 120	Session imported from “Hotspot+Block1.txt”	120	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.892	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 121	Session imported from “Hotspot+Block1.txt”	121	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:42.989	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 122	Session imported from “Hotspot+Block1.txt”	122	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:43.100	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 123	Session imported from “Hotspot+Block1.txt”	123	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:43.198	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 124	Session imported from “Hotspot+Block1.txt”	124	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:56.660	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 125	Session imported from “Hotspot+Block1.txt”	125	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:56.771	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 126	Session imported from “Hotspot+Block1.txt”	126	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:56.868	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 127	Session imported from “Hotspot+Block1.txt”	127	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:56.966	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 128	Session imported from “Hotspot+Block1.txt”	128	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.063	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 129	Session imported from “Hotspot+Block1.txt”	129	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.160	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 130	Session imported from “Hotspot+Block1.txt”	130	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.271	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 131	Session imported from “Hotspot+Block1.txt”	131	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.369	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 132	Session imported from “Hotspot+Block1.txt”	132	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.466	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 133	Session imported from “Hotspot+Block1.txt”	133	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.564	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 134	Session imported from “Hotspot+Block1.txt”	134	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.661	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 135	Session imported from “Hotspot+Block1.txt”	135	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.772	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 136	Session imported from “Hotspot+Block1.txt”	136	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.870	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 137	Session imported from “Hotspot+Block1.txt”	137	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:57.967	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 138	Session imported from “Hotspot+Block1.txt”	138	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.064	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 139	Session imported from “Hotspot+Block1.txt”	139	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.162	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 140	Session imported from “Hotspot+Block1.txt”	140	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.259	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 141	Session imported from “Hotspot+Block1.txt”	141	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.370	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 142	Session imported from “Hotspot+Block1.txt”	142	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.468	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	28.5519
Sample 143	Session imported from “Hotspot+Block1.txt”	143	PMC3	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	11:29:58.565	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 144	Session imported from “Hotspot+Block1.txt”	144	PMC_2.5mm	177.8991	151.7274	191.6420	-0.6210	0.6611	0.4211	-0.4873	-0.7464	0.4532	0.6139	0.0762	0.7857	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:22.442	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 145	Session imported from “Hotspot+Block1.txt”	145	PMC_2.5mm	177.9652	151.4009	191.5932	-0.6212	0.6596	0.4232	-0.4847	-0.7477	0.4538	0.6158	0.0768	0.7842	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:22.943	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 146	Session imported from “Hotspot+Block1.txt”	146	PMC_2.5mm	178.0592	151.5375	191.5151	-0.6222	0.6597	0.4216	-0.4849	-0.7475	0.4540	0.6146	0.0780	0.7850	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:23.443	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 147	Session imported from “Hotspot+Block1.txt”	147	PMC_2.5mm	177.9652	151.9992	191.5722	-0.6245	0.6574	0.4217	-0.4824	-0.7493	0.4537	0.6142	0.0799	0.7851	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:23.944	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 148	Session imported from “Hotspot+Block1.txt”	148	PMC_2.5mm	178.0765	152.2225	191.4633	-0.6243	0.6593	0.4190	-0.4836	-0.7474	0.4556	0.6135	0.0818	0.7854	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:24.446	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 149	Session imported from “Hotspot+Block1.txt”	149	PMC_2.5mm	177.9128	151.8122	191.6267	-0.6223	0.6611	0.4191	-0.4843	-0.7458	0.4574	0.6150	0.0817	0.7843	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:24.947	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 150	Session imported from “Hotspot+Block1.txt”	150	PMC_2.5mm	177.9788	151.9276	191.5618	-0.6206	0.6605	0.4225	-0.4851	-0.7468	0.4550	0.6161	0.0774	0.7839	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:25.448	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 151	Session imported from “Hotspot+Block1.txt”	151	PMC_2.5mm	177.9166	151.8189	191.6229	-0.6218	0.6596	0.4223	-0.4846	-0.7476	0.4542	0.6153	0.0778	0.7845	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:25.949	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 152	Session imported from “Hotspot+Block1.txt”	152	PMC_2.5mm	178.0429	151.9373	191.5065	-0.6297	0.6623	0.4061	-0.4754	-0.7419	0.4729	0.6144	0.1047	0.7820	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:36.344	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 153	Session imported from “Hotspot+Block1.txt”	153	PMC_2.5mm	177.8843	151.8064	191.6533	-0.6318	0.6622	0.4029	-0.4767	-0.7418	0.4717	0.6112	0.1060	0.7843	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:36.846	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 154	Session imported from “Hotspot+Block1.txt”	154	PMC_2.5mm	178.0824	151.9072	191.4783	-0.6314	0.6646	0.3995	-0.4770	-0.7391	0.4756	0.6114	0.1097	0.7837	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:37.346	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 155	Session imported from “Hotspot+Block1.txt”	155	PMC_2.5mm	177.9364	151.6484	191.6098	-0.6308	0.6658	0.3985	-0.4754	-0.7375	0.4796	0.6132	0.1131	0.7818	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-09	12:06:37.847	TTL1	AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
